Name,Description,Note,Created,Last edited time,length,Created by,Days
對於男性的愛，女性不是用「愛」回報，而是用「尊敬」來回報。,《讓男人追著妳跑（暢銷新裝版）》,,"May 17, 2022 6:55 AM","May 17, 2022 6:55 AM",29,imac-fly,0
女性「韋尼克區」的神經細胞（亦即理解語言的神經細胞）比男性多。,"《圖解女性心理學》",,"February 22, 2023 9:24 PM","April 26, 2023 12:18 PM",31,imac-fly,62
男性對皮膚接觸到的粗糙質地較敏感，而女性則對光滑的質地較敏感。,"《朋友原來是天生的：鄧巴數字與友誼成功的七大支柱》",,"January 22, 2023 9:18 AM","February 2, 2023 6:56 PM",31,imac-fly,11
女性對於自己身體狀況的變化，有著數十倍於男性的敏感度及掌握度。,《老婆使用說明書》,,"May 12, 2022 12:04 PM","April 26, 2023 12:13 PM",31,imac-fly,349
女性的關係比男性的更脆弱，或許是因為她們更加親密，並且情感強烈。,"這個發現甚至也有跨文化的報導。例",,"January 22, 2023 12:37 PM","April 26, 2023 12:18 PM",32,imac-fly,93
若想為兒子的頭腦扎下男性腦風範的根，唯一能做的就是包容他的弱點。,《兒子使用說明書》,,"June 20, 2022 6:21 PM","June 20, 2022 6:21 PM",32,imac-fly,0
他們建議女性每天透過飲食攝取2.7公升水分，男性則是3.7公升。,《我想過得比去年好一點》,,"April 13, 2022 3:29 PM","April 13, 2022 3:29 PM",32,imac-fly,0
"若想為兒子的頭腦扎下男性腦風範的根，唯一能做的就是包容他的弱點","《兒子使用說明書》",,"February 27, 2023 10:33 AM","February 27, 2023 10:33 AM",33,imac-fly,0
"在人生的最初階段，男性腦所認定的「自我」是完全交付在母親身上的。","《兒子使用說明書》",,"February 27, 2023 10:26 AM","February 27, 2023 10:26 AM",34,imac-fly,0
出離婚後男性在生活週期、飲食生活方面的紊亂，以及對酒精的倚賴等問題。,《老婆使用說明書》,,"July 24, 2022 8:08 PM","July 24, 2022 8:08 PM",34,imac-fly,0
男性腦是為了控制廣大的空間，所以過著刻意不去看「種種生活瑣事」的日子。,"《男女溝通使用說明書》",,"February 27, 2023 10:51 AM","April 26, 2023 12:19 PM",35,imac-fly,58
男性性格的特點是穿透、引導、主動、自律和愛冒險，女性性格的特點是創造。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:52 PM","April 11, 2023 6:39 PM",35,imac-fly,164
"男性藉由外遇滿足性需求後，就會知足，對外遇對象依依不捨的可能性很低。","《圖解女性心理學》",,"February 22, 2023 9:21 PM","February 22, 2023 9:21 PM",36,imac-fly,0
男性腦的身體延伸感覺很強，把車子或工具等當成自己身體一部分的感受十分鮮明。,《老公使用說明書》,,"December 27, 2022 3:59 PM","April 26, 2023 12:19 PM",37,imac-fly,119
臺灣男性的抽菸盛行率，從1990年的59.4％，降到2020年的23.1％,《因果螺旋》,,"October 16, 2022 8:13 PM","October 16, 2022 8:13 PM",37,imac-fly,0
男性左右腦明確分工，女性則否。男性情緒由右腦掌管，女性情緒區域則跨越左右腦。,"《圖解女性心理學》",,"February 22, 2023 9:26 PM","April 26, 2023 12:14 PM",38,imac-fly,62
"化學方式降低大腦對多巴胺的反應時，女性會變得更自私，而男性變得更親社會。","《朋友原來是天生的：鄧巴數字與友誼成功的七大支柱》",,"January 22, 2023 9:19 AM","January 22, 2023 9:19 AM",38,imac-fly,0
比起有老婆的男性，與老婆分開的男性在40歲時的健康餘命，大約少了10年左右。,《老婆使用說明書》,,"December 27, 2022 3:27 PM","December 27, 2022 3:27 PM",38,imac-fly,0
男性較可能因伴侶在性方面不忠而氣憤，而女性則較有可能因伴侶的情感不忠而不快。,《朋友原來是天生的：鄧巴數字與友誼成功的七大支柱》,,"November 27, 2022 9:46 AM","November 27, 2022 9:46 AM",38,imac-fly,0
"男女的視覺守備範圍的界線，大約三公尺。男性負責界線外側，女性負責界線內側。","《男女溝通使用說明書》",,"February 27, 2023 10:57 AM","February 27, 2023 10:57 AM",39,imac-fly,0
把老婆的話聽得像蚊子的嗡嗡聲，可是男性腦為了保護到手的女性，所展現的最大誠意呢。,《老公使用說明書》,,"December 27, 2022 3:42 PM","December 27, 2022 3:42 PM",40,imac-fly,0
女性會運用這種能力，來觀察約會時的男性對象。專心凝視，就連每一次的呼吸都不放過。,《老公使用說明書》,,"November 1, 2022 11:33 PM","November 1, 2022 11:33 PM",40,imac-fly,0
